afferent_coupling,avg_method_loc,avg_nesting_depth,blank_lines,bug_severity,cbo,code_smells,cognitive_complexity,comment_lines,comment_ratio,cyclomatic_complexity,defect_type,dit,efferent_coupling,file,halstead_difficulty,halstead_volume,has_comments,has_defect,instability,language,lcom,lines_of_code_actual,loc,maintainability_index,max_method_loc,max_nesting_depth,noc,num_bugs,num_classes,num_fields,num_interfaces,num_methods,num_private_methods,num_public_methods,num_static_methods,project,rfc,technical_debt_hours,total_lines,type,wmc
0,36.0,3.0,10,none,0,0,3.5999999999999996,20,0.35714285714285715,3,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_30.java,0,0,True,0,0.0,java,0.0,26,56,100,46,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,66,comprehensive_java_metrics,1
0,17.666666666666668,0.6666666666666666,11,none,0,0,1.2,15,0.22058823529411764,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_300_genAlias.java,0,0,True,0,0.0,java,0.0,42,68,100,27,2,0,0,1,6,0,3,0,3,0,druid,0,0.0,79,comprehensive_java_metrics,1
0,205.0,2.0,5,none,0,0,1.2,15,0.06818181818181818,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_301_dla.java,0,0,True,0,0.0,java,0.0,200,220,100,215,2,0,0,1,2,0,1,0,1,0,druid,0,0.0,225,comprehensive_java_metrics,1
0,11.5,0.5,14,none,0,0,3.5999999999999996,15,0.2459016393442623,3,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_302_agg.java,0,0,True,0,0.0,java,0.0,32,61,100,21,2,0,0,1,8,0,4,0,4,0,druid,0,0.0,75,comprehensive_java_metrics,1
0,22.47826086956522,0.08695652173913043,71,none,0,2,2.4,15,0.02819548872180451,2,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_304_adb_hints.java,0,0,True,0,0.0,java,0.0,446,532,100,32,2,0,0,1,46,0,23,0,23,0,druid,0,0.0,603,comprehensive_java_metrics,1
0,19.0,2.0,5,none,0,0,1.2,15,0.4411764705882353,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_305_dla.java,0,0,True,0,0.0,java,0.0,14,34,100,29,2,0,0,1,2,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,13.88888888888889,0.2222222222222222,29,none,0,0,1.2,15,0.10714285714285714,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_306_outer_orderby.java,0,0,True,0,0.0,java,0.0,96,140,100,23,2,0,0,1,18,0,9,0,9,0,druid,0,0.0,169,comprehensive_java_metrics,1
0,9.88888888888889,0.2222222222222222,29,none,0,0,1.2,15,0.14423076923076922,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_307_lateralview.java,0,0,True,0,0.0,java,0.0,60,104,100,19,2,0,0,1,18,0,9,0,9,0,druid,0,0.0,133,comprehensive_java_metrics,1
0,17.0,2.0,5,none,0,0,1.2,15,0.46875,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_308_mtr.java,0,0,True,0,0.0,java,0.0,12,32,100,27,2,0,0,1,2,0,1,0,1,0,druid,0,0.0,37,comprehensive_java_metrics,1
0,21.0,3.0,4,none,0,0,2.4,15,0.4166666666666667,2,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_309.java,0,0,True,0,0.0,java,0.0,17,36,100,31,3,0,0,1,2,0,1,0,1,0,druid,0,0.0,40,comprehensive_java_metrics,1
0,36.0,3.0,10,none,0,0,3.5999999999999996,20,0.35714285714285715,3,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_31.java,0,0,True,0,0.0,java,0.0,26,56,100,46,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,66,comprehensive_java_metrics,1
0,10.333333333333334,0.3333333333333333,32,none,0,0,1.2,19,0.2345679012345679,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_310.java,0,0,True,0,0.0,java,0.0,30,81,100,20,2,0,0,1,12,0,6,0,6,0,druid,0,0.0,113,comprehensive_java_metrics,1
0,8.0,2.0,4,none,0,0,1.2,27,0.7714285714285715,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_311_issue.java,0,0,True,0,0.0,java,0.0,4,35,100,18,2,0,0,1,1,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,9.0,0.6666666666666666,9,none,0,0,1.2,15,0.35714285714285715,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_313.java,0,0,True,0,0.0,java,0.0,18,42,100,19,2,0,0,1,9,0,3,0,3,0,druid,0,0.0,51,comprehensive_java_metrics,1
0,24.0,2.0,7,none,0,0,1.2,15,0.38461538461538464,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_315_issue_3960.java,0,0,True,0,0.0,java,0.0,17,39,100,34,2,0,0,1,3,0,1,0,1,0,druid,0,0.0,46,comprehensive_java_metrics,1
0,45.5,0.75,34,none,0,0,4.8,15,0.07614213197969544,4,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_316_json_table.java,0,0,True,0,0.0,java,0.0,148,197,100,55,3,0,0,1,12,0,4,0,4,0,druid,0,0.0,231,comprehensive_java_metrics,1
0,30.0,3.0,10,none,0,0,1.2,24,0.4444444444444444,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_32.java,0,0,True,0,0.0,java,0.0,20,54,100,40,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,64,comprehensive_java_metrics,1
0,47.0,3.0,10,none,0,0,1.2,23,0.32857142857142857,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_33.java,0,0,True,0,0.0,java,0.0,37,70,100,57,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,80,comprehensive_java_metrics,1
0,40.0,3.0,10,none,0,0,1.2,24,0.375,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_34.java,0,0,True,0,0.0,java,0.0,30,64,100,50,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,74,comprehensive_java_metrics,1
0,31.0,3.0,10,none,0,0,1.2,23,0.42592592592592593,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_35.java,0,0,True,0,0.0,java,0.0,21,54,100,41,3,0,0,1,6,0,1,0,1,0,druid,0,0.0,64,comprehensive_java_metrics,1
0,31.0,3.0,10,none,0,0,1.2,23,0.42592592592592593,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_36.java,0,0,True,0,0.0,java,0.0,21,54,100,41,3,0,0,1,6,0,1,0,1,0,druid,0,0.0,64,comprehensive_java_metrics,1
0,45.0,3.0,12,none,0,0,1.2,23,0.3382352941176471,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_37.java,0,0,True,0,0.0,java,0.0,33,68,100,55,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,80,comprehensive_java_metrics,1
0,29.0,3.0,11,none,0,0,1.2,23,0.4423076923076923,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_38.java,0,0,True,0,0.0,java,0.0,18,52,100,39,3,0,0,1,6,0,1,0,1,0,druid,0,0.0,63,comprehensive_java_metrics,1
0,27.0,3.0,11,none,0,0,1.2,23,0.46,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_39.java,0,0,True,0,0.0,java,0.0,16,50,100,37,3,0,0,1,6,0,1,0,1,0,druid,0,0.0,61,comprehensive_java_metrics,1
0,20.0,2.0,10,none,0,0,1.2,21,0.5121951219512195,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_4.java,0,0,True,0,0.0,java,0.0,10,41,100,30,2,0,0,1,5,0,1,0,1,0,druid,0,0.0,51,comprehensive_java_metrics,1
0,36.0,3.0,11,none,0,0,1.2,23,0.3898305084745763,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_40.java,0,0,True,0,0.0,java,0.0,25,59,100,46,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,70,comprehensive_java_metrics,1
0,37.0,3.0,11,none,0,0,1.2,22,0.3728813559322034,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_41.java,0,0,True,0,0.0,java,0.0,26,59,100,47,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,70,comprehensive_java_metrics,1
0,84.0,3.0,13,none,0,0,1.2,15,0.15151515151515152,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_42_with_cte.java,0,0,True,0,0.0,java,0.0,71,99,100,94,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,112,comprehensive_java_metrics,1
0,69.0,3.0,11,none,0,0,1.2,23,0.25,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_43_with_cte.java,0,0,True,0,0.0,java,0.0,58,92,100,79,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,103,comprehensive_java_metrics,1
0,67.0,3.0,11,none,0,0,1.2,21,0.23863636363636365,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_44_with_cte.java,0,0,True,0,0.0,java,0.0,56,88,100,77,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,99,comprehensive_java_metrics,1
0,44.0,3.0,11,none,0,0,1.2,23,0.34328358208955223,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_45_subquery_scalar_operand.java,0,0,True,0,0.0,java,0.0,33,67,100,54,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,78,comprehensive_java_metrics,1
0,41.0,3.0,11,none,0,0,1.2,23,0.359375,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_46_group_concat.java,0,0,True,0,0.0,java,0.0,30,64,100,51,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,75,comprehensive_java_metrics,1
0,42.0,3.0,11,none,0,0,1.2,23,0.35384615384615387,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_47_group_concat.java,0,0,True,0,0.0,java,0.0,31,65,100,52,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,76,comprehensive_java_metrics,1
0,164.0,3.0,11,none,0,0,1.2,22,0.11827956989247312,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_48_union.java,0,0,True,0,0.0,java,0.0,153,186,100,174,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,197,comprehensive_java_metrics,1
0,50.0,3.0,11,none,0,0,3.5999999999999996,22,0.3055555555555556,3,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_49_for_update_no_wait.java,0,0,True,0,0.0,java,0.0,39,72,100,60,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,83,comprehensive_java_metrics,1
0,20.0,2.0,10,none,0,0,1.2,21,0.5121951219512195,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_5.java,0,0,True,0,0.0,java,0.0,10,41,100,30,2,0,0,1,5,0,1,0,1,0,druid,0,0.0,51,comprehensive_java_metrics,1
0,67.0,3.0,11,none,0,0,1.2,22,0.24719101123595505,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_50_union.java,0,0,True,0,0.0,java,0.0,56,89,100,77,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,100,comprehensive_java_metrics,1
0,48.0,3.0,11,none,0,0,1.2,22,0.3142857142857143,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_51_open.java,0,0,True,0,0.0,java,0.0,37,70,100,58,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,81,comprehensive_java_metrics,1
0,97.0,3.0,11,none,0,0,1.2,22,0.18487394957983194,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_52_comment.java,0,0,True,0,0.0,java,0.0,86,119,100,107,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,130,comprehensive_java_metrics,1
0,47.0,3.0,12,none,0,0,1.2,22,0.3188405797101449,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_53_match.java,0,0,True,0,0.0,java,0.0,35,69,100,57,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,81,comprehensive_java_metrics,1
0,71.0,3.0,12,none,0,0,1.2,22,0.23655913978494625,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_54.java,0,0,True,0,0.0,java,0.0,59,93,100,81,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,105,comprehensive_java_metrics,1
0,29.5,1.5,13,none,0,0,1.2,22,0.2716049382716049,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_55.java,0,0,True,0,0.0,java,0.0,46,81,100,39,3,0,0,1,7,0,2,0,2,0,druid,0,0.0,94,comprehensive_java_metrics,1
0,68.0,3.0,12,none,0,0,1.2,22,0.24444444444444444,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_56.java,0,0,True,0,0.0,java,0.0,56,90,100,78,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,102,comprehensive_java_metrics,1
0,34.0,3.0,12,none,0,0,2.4,22,0.39285714285714285,2,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_57.java,0,0,True,0,0.0,java,0.0,22,56,100,44,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,68,comprehensive_java_metrics,1
0,65.0,3.0,12,none,0,0,1.2,22,0.25287356321839083,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_58_alias_dot.java,0,0,True,0,0.0,java,0.0,53,87,100,75,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,99,comprehensive_java_metrics,1
0,40.0,3.0,12,none,0,0,1.2,22,0.3548387096774194,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_59_neq.java,0,0,True,0,0.0,java,0.0,28,62,100,50,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,74,comprehensive_java_metrics,1
0,20.0,2.0,10,none,0,0,1.2,21,0.5121951219512195,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_6.java,0,0,True,0,0.0,java,0.0,10,41,100,30,2,0,0,1,5,0,1,0,1,0,druid,0,0.0,51,comprehensive_java_metrics,1
0,43.0,3.0,9,none,0,0,1.2,15,0.25862068965517243,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_60_firstComment.java,0,0,True,0,0.0,java,0.0,34,58,100,53,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,67,comprehensive_java_metrics,1
0,43.0,3.0,9,none,0,0,1.2,15,0.25862068965517243,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_61_firstComment_2.java,0,0,True,0,0.0,java,0.0,34,58,100,53,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,67,comprehensive_java_metrics,1
0,43.0,3.0,9,none,0,0,1.2,15,0.25862068965517243,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_62_optimized.java,0,0,True,0,0.0,java,0.0,34,58,100,53,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,67,comprehensive_java_metrics,1
0,100.0,3.0,9,none,0,0,1.2,15,0.13043478260869565,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_63_alias.java,0,0,True,0,0.0,java,0.0,91,115,100,110,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,124,comprehensive_java_metrics,1
0,37.0,3.0,9,none,0,0,1.2,15,0.28846153846153844,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_64_negative.java,0,0,True,0,0.0,java,0.0,28,52,100,47,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,61,comprehensive_java_metrics,1
0,61.0,3.0,9,none,0,0,1.2,15,0.19736842105263158,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_65_orderby.java,0,0,True,0,0.0,java,0.0,52,76,100,71,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,85,comprehensive_java_metrics,1
0,64.0,3.0,9,none,0,0,1.2,15,0.189873417721519,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_66.java,0,0,True,0,0.0,java,0.0,55,79,100,74,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,88,comprehensive_java_metrics,1
0,52.0,3.0,9,none,0,0,1.2,15,0.22388059701492538,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_67.java,0,0,True,0,0.0,java,0.0,43,67,100,62,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,76,comprehensive_java_metrics,1
0,82.0,3.0,9,none,0,0,1.2,15,0.15463917525773196,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_68_mariadb_cte.java,0,0,True,0,0.0,java,0.0,73,97,100,92,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,106,comprehensive_java_metrics,1
0,29.0,2.0,13,none,0,0,1.2,21,0.42,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_7.java,0,0,True,0,0.0,java,0.0,16,50,100,39,2,0,0,1,8,0,1,0,1,0,druid,0,0.0,63,comprehensive_java_metrics,1
0,37.0,3.0,9,none,0,0,1.2,15,0.28846153846153844,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_70_nchar.java,0,0,True,0,0.0,java,0.0,28,52,100,47,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,61,comprehensive_java_metrics,1
0,37.0,3.0,9,none,0,0,1.2,15,0.28846153846153844,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_71_concat.java,0,0,True,0,0.0,java,0.0,28,52,100,47,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,61,comprehensive_java_metrics,1
0,37.0,3.0,9,none,0,0,1.2,15,0.28846153846153844,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_72_nchar.java,0,0,True,0,0.0,java,0.0,28,52,100,47,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,61,comprehensive_java_metrics,1
0,37.0,3.0,9,none,0,0,1.2,15,0.28846153846153844,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_73_null.java,0,0,True,0,0.0,java,0.0,28,52,100,47,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,61,comprehensive_java_metrics,1
0,43.0,3.0,9,none,0,0,1.2,15,0.25862068965517243,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_74_latin.java,0,0,True,0,0.0,java,0.0,34,58,100,53,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,67,comprehensive_java_metrics,1
0,37.0,3.0,9,none,0,0,1.2,15,0.28846153846153844,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_75_select.java,0,0,True,0,0.0,java,0.0,28,52,100,47,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,61,comprehensive_java_metrics,1
0,49.0,3.0,9,none,0,0,1.2,15,0.234375,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_76_union.java,0,0,True,0,0.0,java,0.0,40,64,100,59,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,73,comprehensive_java_metrics,1
0,46.0,3.0,9,none,0,0,1.2,15,0.2459016393442623,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_77_is_unkown.java,0,0,True,0,0.0,java,0.0,37,61,100,56,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,70,comprehensive_java_metrics,1
0,46.0,3.0,9,none,0,0,1.2,15,0.2459016393442623,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_78_is_unkown.java,0,0,True,0,0.0,java,0.0,37,61,100,56,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,70,comprehensive_java_metrics,1
0,37.0,3.0,9,none,0,0,1.2,15,0.28846153846153844,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_79_between.java,0,0,True,0,0.0,java,0.0,28,52,100,47,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,61,comprehensive_java_metrics,1
0,29.0,2.0,12,none,0,0,1.2,17,0.3695652173913043,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_8.java,0,0,True,0,0.0,java,0.0,17,46,100,39,2,0,0,1,8,0,1,0,1,0,druid,0,0.0,58,comprehensive_java_metrics,1
0,40.0,3.0,9,none,0,0,1.2,15,0.2727272727272727,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_80_hints.java,0,0,True,0,0.0,java,0.0,31,55,100,50,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,64,comprehensive_java_metrics,1
0,40.0,3.0,9,none,0,0,1.2,15,0.2727272727272727,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_81_hints.java,0,0,True,0,0.0,java,0.0,31,55,100,50,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,64,comprehensive_java_metrics,1
0,81.0,3.0,9,none,0,0,1.2,15,0.15625,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_82_force_partition.java,0,0,True,0,0.0,java,0.0,72,96,100,91,3,0,0,1,8,0,1,0,1,0,druid,0,0.0,105,comprehensive_java_metrics,1
0,31.0,2.0,12,none,0,0,1.2,16,0.3404255319148936,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_9.java,0,0,True,0,0.0,java,0.0,19,47,100,41,2,0,0,1,8,0,1,0,1,0,druid,0,0.0,59,comprehensive_java_metrics,1
0,15.0,2.0,7,none,0,0,1.2,15,0.5,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_90.java,0,0,True,0,0.0,java,0.0,8,30,100,25,2,0,0,1,4,0,1,0,1,0,druid,0,0.0,37,comprehensive_java_metrics,1
0,20.0,2.0,7,none,0,0,1.2,15,0.42857142857142855,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_91_hints.java,0,0,True,0,0.0,java,0.0,13,35,100,30,2,0,0,1,5,0,1,0,1,0,druid,0,0.0,42,comprehensive_java_metrics,1
0,33.0,2.0,7,none,0,0,1.2,15,0.3125,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_92.java,0,0,True,0,0.0,java,0.0,26,48,100,43,2,0,0,1,4,0,1,0,1,0,druid,0,0.0,55,comprehensive_java_metrics,1
0,11.714285714285714,0.2857142857142857,30,none,0,0,1.2,15,0.15463917525773196,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_93.java,0,0,True,0,0.0,java,0.0,52,97,100,21,2,0,0,1,28,0,7,0,7,0,druid,0,0.0,127,comprehensive_java_metrics,1
0,10.1,0.2,43,none,0,0,1.2,15,0.12931034482758622,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_94.java,0,0,True,0,0.0,java,0.0,58,116,100,20,2,0,0,1,40,0,10,0,10,0,druid,0,0.0,159,comprehensive_java_metrics,1
0,19.0,3.0,5,none,0,0,2.4,15,0.4411764705882353,2,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_94_error.java,0,0,True,0,0.0,java,0.0,14,34,100,29,3,0,0,1,4,0,1,0,1,0,druid,0,0.0,39,comprehensive_java_metrics,1
0,20.0,3.0,5,none,0,0,2.4,15,0.42857142857142855,2,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_95_error_orderBy.java,0,0,True,0,0.0,java,0.0,15,35,100,30,3,0,0,1,4,0,1,0,1,0,druid,0,0.0,40,comprehensive_java_metrics,1
0,18.0,2.0,7,none,0,0,1.2,15,0.45454545454545453,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_95_soundsLike.java,0,0,True,0,0.0,java,0.0,11,33,100,28,2,0,0,1,4,0,1,0,1,0,druid,0,0.0,40,comprehensive_java_metrics,1
0,14.5,1.0,11,none,0,0,1.2,15,0.3409090909090909,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_96_istrue.java,0,0,True,0,0.0,java,0.0,18,44,100,24,2,0,0,1,8,0,2,0,2,0,druid,0,0.0,55,comprehensive_java_metrics,1
0,15.5,1.0,11,none,0,0,1.2,15,0.32608695652173914,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_97_alias.java,0,0,True,0,0.0,java,0.0,20,46,100,25,2,0,0,1,8,0,2,0,2,0,druid,0,0.0,57,comprehensive_java_metrics,1
0,96.0,3.0,10,none,0,0,1.2,20,0.1724137931034483,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_98.java,0,0,True,0,0.0,java,0.0,86,116,100,106,3,0,0,1,7,0,1,0,1,0,druid,0,0.0,126,comprehensive_java_metrics,1
0,24.0,2.0,8,none,0,0,1.2,17,0.4146341463414634,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_99_union_order.java,0,0,True,0,0.0,java,0.0,16,41,100,34,2,0,0,1,5,0,1,0,1,0,druid,0,0.0,49,comprehensive_java_metrics,1
0,7.0,0.3333333333333333,19,none,0,0,1.2,15,0.2631578947368421,1,none,1,0,core\src\test\java\com\alibaba\druid\bvt\sql\mysql\select\MySqlSelectTest_adsHintAndTypeConvert.java,0,0,True,0,0.0,java,0.0,23,57,100,17,2,0,0,1,18,0,6,0,6,0,druid,0,0.0,76,comprehensive_java_metrics,1
